 1717415095057, -23296 
 1717415095057, -23808 
 1717415095058, -29952 
 1717415095058, -41216 
 1717415095059, -46080 
 1717415095059, -48384 
 1717415095060, -53504 
 1717415095060, -54784 
 1717415095060, -54016 
 1717415095062, -49152 
 1717415095063, -42240 
 1717415095064, -47872 
 1717415095065, -52736 
 1717415095065, -41728 
 1717415095066, -38144 
 1717415095066, -46592 
 1717415095066, -41216 
 1717415095068, -28928 
 1717415095068, -36096 
 1717415095068, -44800 
 1717415095069, -34304 
 1717415095069, -27648 
 1717415095070, -35584 
 1717415095070, -36864 
 1717415095074, -29952 
 1717415095075, -34304 
 1717415095075, -38144 
 1717415095076, -29440 
 1717415095076, -25856 
 1717415095077, -34304 
 1717415095077, -35072 
 1717415095077, -29440 
 1717415095078, -35584 
 1717415095078, -43520 
 1717415095079, -39168 
 1717415095080, -28160 
 1717415095080, -15360 
 1717415095080, -13312 
 1717415095081, -23296 
 1717415095082, -25856 
 1717415095630, 1 
 1717415095631, 73 
 1717415095631, 0 
 1717415095632, 73 
 1717415095632, -33792 
 1717415095633, -33792 
 1717415095633, -46080 
 1717415095634, -38656 
 1717415095635, 9216 
 1717415095635, 64000 
 1717415095636, 97024 
 1717415095636, 73728 
 1717415095637, -33024 
 1717415095637, -131072 
 1717415095637, -116736 
 1717415095638, -57088 
 1717415095639, -29952 
 1717415095639, -16384 
 1717415095640, -7168 
 1717415095640, -11008 
 1717415095641, -15872 
 1717415095641, -20224 
 1717415095642, -21504 
 1717415095642, -15360 
 1717415095643, -15360 
 1717415095643, -18944 
 1717415095644, -5376 
 1717415095645, 13312 
 1717415095645, 8448 
 1717415095646, -4096 
 1717415095647, -1792 
 1717415095647, 6656 
 1717415095649, 12800 
 1717415095650, 15360 
 1717415095650, 23296 
 1717415095651, 32512 
 1717415095651, 29952 
 1717415095652, 21504 
 1717415095653, 20736 
 1717415095654, 28928 
 1717415095654, 27648 
 1717415095655, 12288 
 1717415095655, 4864 
 1717415095656, 7168 
 1717415095656, 0 
 1717415095657, -17664 
 1717415095658, -31232 
 1717415095658, -32000 
 1717415095659, -29440 
 1717415095659, -33024 
 1717415095660, -36864 
 1717415095661, -32000 
 1717415095661, -27648 
 1717415095662, -29440 
 1717415095663, -31232 
 1717415095663, -25088 
 1717415095664, -17152 
 1717415095664, -17152 
 1717415095665, -18944 
 1717415095665, -14080 
 1717415095666, -9728 
 1717415095667, -17152 
 1717415095667, -25856 
 1717415095674, -18432 
 1717415095675, -12800 
 1717415095675, -20736 
 1717415095676, -22016 
 1717415095677, -11520 
 1717415095677, -8448 
 1717415095678, -17152 
 1717415095678, -16384 
 1717415096164, 1 
 1717415096164, 73 
 1717415096164, 0 
 1717415096165, 73 
 1717415096166, -4096 
 1717415096167, -12288 
 1717415096167, -10240 
 1717415096168, 1792 
 1717415096168, -3584 
 1717415096169, -11008 
 1717415096170, 1024 
 1717415096170, 10240 
 1717415096170, 10240 
 1717415096171, 17152 
 1717415096172, 19456 
 1717415096172, 18944 
 1717415096173, 16384 
 1717415096173, 13312 
 1717415096173, 49152 
 1717415096174, 113152 
 1717415096175, 153856 
 1717415096176, 144640 
 1717415096176, 67072 
 1717415096177, -28160 
 1717415096177, -37376 
 1717415096178, 22528 
 1717415096178, 57088 
 1717415096179, 52224 
 1717415096179, 45312 
 1717415096180, 54016 
 1717415096180, 60160 
 1717415096180, 55808 
 1717415096181, 65024 
 1717415096182, 77568 
 1717415096183, 70144 
 1717415096183, 70656 
 1717415096184, 78592 
 1717415096185, 65024 
 1717415096186, 57856 
 1717415096186, 75520 
 1717415096187, 90368 
 1717415096188, 90880 
 1717415096189, 84736 
 1717415096189, 84224 
 1717415096190, 100096 
 1717415096190, 112640 
 1717415096190, 102656 
 1717415096191, 90368 
 1717415096191, 86784 
 1717415096192, 95232 
 1717415096193, 113152 
 1717415096193, 97024 
 1717415096194, 55808 
 1717415096194, 58880 
 1717415096195, 76288 
 1717415096195, 47360 
 1717415096196, 22016 
 1717415096196, 38656 
 1717415096197, 41728 
 1717415096197, 10240 
 1717415096198, -6656 
 1717415096198, 6656 
 1717415096199, 11008 
 1717415096199, 5376 
 1717415096200, 12800 
 1717415096200, 15872 
 1717415096200, 10240 
 1717415096201, 4864 
 1717415096202, 2304 
 1717415096202, 12800 
 1717415096203, 22016 
 1717415096749, 1 
 1717415096750, 73 
 1717415096750, 0 
 1717415096751, 73 
 1717415096752, -2304 
 1717415096753, 10240 
 1717415096753, 3584 
 1717415096754, -6656 
 1717415096754, -7936 
 1717415096755, -10240 
 1717415096755, -15872 
 1717415096756, -20224 
 1717415096756, -20224 
 1717415096757, -2304 
 1717415096757, 7936 
 1717415096758, -8448 
 1717415096759, -5376 
 1717415096759, 8448 
 1717415096760, -17664 
 1717415096760, -33024 
 1717415096760, -5376 
 1717415096761, 3072 
 1717415096761, -13312 
 1717415096762, -15360 
 1717415096763, -20736 
 1717415096763, -29952 
 1717415096763, -15360 
 1717415096764, 17152 
 1717415096765, 57088 
 1717415096766, 89856 
 1717415096766, 71168 
 1717415096766, -23808 
 1717415096767, -121088 
 1717415096767, -110592 
 1717415096768, -43520 
 1717415096768, -22016 
 1717415096769, -33792 
 1717415096769, -30720 
 1717415096770, -14592 
 1717415096771, -15360 
 1717415096771, -29440 
 1717415096771, -22528 
 1717415096772, -3584 
 1717415096772, -12288 
 1717415096773, -28160 
 1717415096773, -24576 
 1717415096774, -17152 
 1717415096774, -16384 
 1717415096775, -11008 
 1717415096775, 1024 
 1717415096776, 4096 
 1717415096776, -9728 
 1717415096777, -20736 
 1717415096777, 0 
 1717415096778, 26880 
 1717415096778, 10240 
 1717415096779, -5376 
 1717415096779, 11520 
 1717415096780, 16384 
 1717415096780, 4096 
 1717415096782, 0 
 1717415096782, -9728 
 1717415096783, -25088 
 1717415096783, -16384 
 1717415096784, -11008 
 1717415096784, -35072 
 1717415096785, -36864 
 1717415096785, -15360 
 1717415096786, -26368 
 1717415096786, -42240 
 1717415096787, -31232 
 1717415097363, 1 
 1717415097363, 73 
 1717415097365, 0 
 1717415097365, 73 
 1717415097366, -28160 
 1717415097366, -37376 
 1717415097367, -57088 
 1717415097368, -70144 
 1717415097369, -66304 
 1717415097369, -61440 
 1717415097370, -62720 
 1717415097370, -64512 
 1717415097371, -76288 
 1717415097372, -86016 
 1717415097372, -85504 
 1717415097373, -95232 
 1717415097373, -93952 
 1717415097374, -69376 
 1717415097374, -73216 
 1717415097375, -89856 
 1717415097375, -75008 
 1717415097376, -64000 
 1717415097376, -72448 
 1717415097377, -70656 
 1717415097378, -67072 
 1717415097379, -78080 
 1717415097379, -87296 
 1717415097380, -69376 
 1717415097380, -52736 
 1717415097380, -65792 
 1717415097381, -67584 
 1717415097382, -62720 
 1717415097383, -74240 
 1717415097383, -77568 
 1717415097384, -72448 
 1717415097385, -76288 
 1717415097386, -73216 
 1717415097387, -43008 
 1717415097388, 7168 
 1717415097388, 44288 
 1717415097389, 22016 
 1717415097389, -74240 
 1717415097390, -158720 
 1717415097390, -143872 
 1717415097391, -84224 
 1717415097391, -58880 
 1717415097393, -65792 
 1717415097393, -70144 
 1717415097394, -60160 
 1717415097395, -46592 
 1717415097395, -44800 
 1717415097396, -52736 
 1717415097396, -56576 
 1717415097397, -53504 
 1717415097397, -49664 
 1717415097398, -44800 
 1717415097399, -38144 
 1717415097399, -28160 
 1717415097400, -22016 
 1717415097400, -26368 
 1717415097400, -26368 
 1717415097401, -16384 
 1717415097401, -16384 
 1717415097402, -19456 
 1717415097403, -3584 
 1717415097403, 7168 
 1717415097404, -3584 
 1717415097404, -3072 
 1717415097405, 1024 
 1717415097405, -13312 
 1717415097406, -20736 
 1717415097835, 1 
 1717415097836, 73 
 1717415097837, 0 
 1717415097838, 73 
 1717415097838, -72448 
 1717415097839, -73728 
 1717415097839, -79872 
 1717415097840, -73216 
 1717415097841, -52224 
 1717415097841, -53504 
 1717415097842, -67584 
 1717415097843, -65024 
 1717415097844, -56576 
 1717415097844, -55296 
 1717415097845, -62720 
 1717415097846, -58368 
 1717415097846, -43520 
 1717415097847, -44288 
 1717415097848, -52224 
 1717415097849, -52224 
 1717415097849, -48384 
 1717415097850, -51712 
 1717415097850, -58880 
 1717415097850, -58368 
 1717415097852, -52224 
 1717415097853, -50432 
 1717415097853, -54016 
 1717415097854, -55808 
 1717415097855, -42240 
 1717415097855, -35584 
 1717415097856, -50432 
 1717415097857, -56576 
 1717415097858, -44288 
 1717415097858, -38656 
 1717415097859, -40448 
 1717415097859, -33792 
 1717415097860, -34304 
 1717415097860, -47872 
 1717415097861, -45312 
 1717415097862, -32000 
 1717415097862, -36096 
 1717415097863, -47872 
 1717415097864, -47360 
 1717415097866, -42240 
 1717415097867, -41216 
 1717415097867, -41728 
 1717415097869, -43008 
 1717415097869, -46080 
 1717415097870, -37376 
 1717415097871, 1024 
 1717415097871, 44800 
 1717415097872, 57856 
 1717415097873, 9728 
 1717415097874, -81664 
 1717415097874, -125952 
 1717415097875, -91648 
 1717415097876, -46080 
 1717415097876, -29952 
 1717415097877, -38144 
 1717415097877, -44800 
 1717415097878, -32000 
 1717415097879, -23808 
 1717415097882, -35072 
 1717415097883, -39168 
 1717415097883, -29952 
 1717415097884, -22016 
 1717415097884, -20224 
 1717415097885, -20736 
 1717415097886, -17664 
 1717415097886, -17152 
 1717415097887, -6144 
 1717415098487, 1 
 1717415098488, 73 
 1717415098488, 0 
 1717415098489, 73 
 1717415098490, 20224 
 1717415098490, 36864 
 1717415098490, 16384 
 1717415098491, 4096 
 1717415098491, 13312 
 1717415098492, 10240 
 1717415098493, -6656 
 1717415098493, -12800 
 1717415098494, -9216 
 1717415098494, -23808 
 1717415098495, -43008 
 1717415098495, -41728 
 1717415098495, -35584 
 1717415098496, -32512 
 1717415098496, -28928 
 1717415098497, -33024 
 1717415098497, -35072 
 1717415098498, -32512 
 1717415098498, -33024 
 1717415098499, -32000 
 1717415098499, -33792 
 1717415098500, -44800 
 1717415098500, -46080 
 1717415098501, -35072 
 1717415098501, -33792 
 1717415098502, -44288 
 1717415098503, -41728 
 1717415098503, -33792 
 1717415098504, -43008 
 1717415098505, -54016 
 1717415098505, -47872 
 1717415098506, -34304 
 1717415098507, -36096 
 1717415098507, -47872 
 1717415098508, -41728 
 1717415098508, -32512 
 1717415098509, -51712 
 1717415098509, -64512 
 1717415098510, -51712 
 1717415098510, -39168 
 1717415098510, -34304 
 1717415098511, -37376 
 1717415098512, -42240 
 1717415098513, -41216 
 1717415098513, -46592 
 1717415098514, -49664 
 1717415098514, -35584 
 1717415098515, -24576 
 1717415098516, -28928 
 1717415098516, -33792 
 1717415098517, -36096 
 1717415098518, -39168 
 1717415098518, -39936 
 1717415098519, -43520 
 1717415098520, -43008 
 1717415098520, -36096 
 1717415098520, -45312 
 1717415098521, -48384 
 1717415098522, -30720 
 1717415098522, -14080 
 1717415098523, 17152 
 1717415098523, 73728 
 1717415098524, 85504 
 1717415098524, -1024 
 1717415098525, -108288 
 1717415098526, -121856 
 1717415098526, -65024 
 1717415099009, 1 
 1717415099010, 73 
 1717415099010, 0 
 1717415099010, 73 
 1717415099011, -32000 
 1717415099011, -44800 
 1717415099012, -35584 
 1717415099013, -12800 
 1717415099014, -3072 
 1717415099014, -12800 
 1717415099014, -11520 
 1717415099015, -3072 
 1717415099015, -6144 
 1717415099016, 2304 
 1717415099016, 22528 
 1717415099017, 26368 
 1717415099017, 19456 
 1717415099018, 18432 
 1717415099019, 17152 
 1717415099019, 20224 
 1717415099020, 31232 
 1717415099020, 22016 
 1717415099020, 7168 
 1717415099021, 22016 
 1717415099022, 25856 
 1717415099022, -2304 
 1717415099023, -7168 
 1717415099023, 1024 
 1717415099024, -18432 
 1717415099024, -43520 
 1717415099025, -38144 
 1717415099025, -25088 
 1717415099026, -39168 
 1717415099026, -45312 
 1717415099026, -23808 
 1717415099027, -19456 
 1717415099028, -32512 
 1717415099028, -29952 
 1717415099029, -28160 
 1717415099029, -26880 
 1717415099030, -11520 
 1717415099030, -11520 
 1717415099030, -22016 
 1717415099031, -5376 
 1717415099031, 1792 
 1717415099032, -12800 
 1717415099032, -5376 
 1717415099033, 2304 
 1717415099034, -5376 
 1717415099034, 5376 
 1717415099034, 12800 
 1717415099035, -3584 
 1717415099035, -7936 
 1717415099036, -4864 
 1717415099036, -17664 
 1717415099036, -20224 
 1717415099037, -6656 
 1717415099038, -1792 
 1717415099038, 1024 
 1717415099039, -512 
 1717415099039, -9216 
 1717415099040, -7168 
 1717415099040, -9216 
 1717415099040, -20224 
 1717415099041, -15872 
 1717415099041, -512 
 1717415099042, 512 
 1717415099043, -8448 
 1717415099043, -3072 
 1717415099044, 3584 
 1717415099044, -11520 
 1717415099547, 1 
 1717415099547, 73 
 1717415099548, 0 
 1717415099548, 73 
 1717415099549, -6144 
 1717415099549, -23808 
 1717415099549, 6656 
 1717415099550, 67584 
 1717415099550, 94720 
 1717415099550, 79872 
 1717415099551, 21504 
 1717415099551, -71936 
 1717415099552, -105216 
 1717415099553, -52736 
 1717415099553, -1024 
 1717415099554, 9728 
 1717415099554, -1792 
 1717415099555, -5376 
 1717415099555, 9216 
 1717415099556, 12288 
 1717415099556, 3072 
 1717415099557, 23296 
 1717415099557, 43008 
 1717415099558, 26880 
 1717415099558, 22016 
 1717415099559, 38656 
 1717415099559, 36096 
 1717415099560, 29440 
 1717415099560, 43520 
 1717415099561, 49664 
 1717415099561, 36864 
 1717415099561, 48384 
 1717415099562, 76288 
 1717415099562, 71936 
 1717415099563, 60928 
 1717415099564, 71168 
 1717415099564, 77568 
 1717415099565, 73216 
 1717415099566, 71936 
 1717415099566, 68864 
 1717415099566, 58368 
 1717415099567, 54784 
 1717415099568, 64512 
 1717415099568, 65024 
 1717415099569, 46592 
 1717415099569, 34304 
 1717415099570, 35584 
 1717415099570, 32000 
 1717415099570, 26880 
 1717415099571, 25088 
 1717415099571, 25088 
 1717415099572, 28928 
 1717415099572, 33024 
 1717415099573, 28160 
 1717415099573, 25088 
 1717415099574, 38656 
 1717415099574, 44288 
 1717415099575, 36096 
 1717415099575, 41216 
 1717415099576, 41728 
 1717415099576, 29440 
 1717415099577, 26368 
 1717415099578, 25856 
 1717415099578, 27648 
 1717415099578, 35584 
 1717415099579, 32512 
 1717415099580, 26368 
 1717415099580, 27648 
 1717415099580, 22528 
 1717415099580, 22016 
 1717415099581, 30720 
 1717415100152, 1 
 1717415100153, 73 
 1717415100153, 0 
 1717415100154, 73 
 1717415100154, 13312 
 1717415100155, 18944 
 1717415100155, 29440 
 1717415100155, 24576 
 1717415100156, 12800 
 1717415100156, 26368 
 1717415100156, 36864 
 1717415100157, 20224 
 1717415100158, 14592 
 1717415100158, 22016 
 1717415100159, 19456 
 1717415100159, 12800 
 1717415100160, 8448 
 1717415100160, 2304 
 1717415100160, 2304 
 1717415100161, 33792 
 1717415100161, 90368 
 1717415100162, 128512 
 1717415100163, 122880 
 1717415100163, 47360 
 1717415100164, -65792 
 1717415100164, -98304 
 1717415100164, -39936 
 1717415100165, 4096 
 1717415100166, 7168 
 1717415100166, 7936 
 1717415100167, 11008 
 1717415100167, 9216 
 1717415100168, 14080 
 1717415100168, 19456 
 1717415100169, 15872 
 1717415100169, 12800 
 1717415100170, 12800 
 1717415100170, 11008 
 1717415100170, 6656 
 1717415100170, 9216 
 1717415100171, 19456 
 1717415100171, 19456 
 1717415100172, 12288 
 1717415100173, 25088 
 1717415100173, 41216 
 1717415100174, 35072 
 1717415100174, 33792 
 1717415100175, 40448 
 1717415100175, 29440 
 1717415100176, 20736 
 1717415100176, 23808 
 1717415100177, 17152 
 1717415100178, 12800 
 1717415100178, 19456 
 1717415100179, 14592 
 1717415100179, -3072 
 1717415100180, -7936 
 1717415100180, -8448 
 1717415100180, -22016 
 1717415100181, -38656 
 1717415100181, -39936 
 1717415100182, -29952 
 1717415100183, -32000 
 1717415100184, -40448 
 1717415100184, -27648 
 1717415100184, -13312 
 1717415100185, -26880 
 1717415100185, -35584 
 1717415100186, -23296 
 1717415100186, -16384 
 1717415100187, -16384 
 1717415100680, 1 
 1717415100681, 73 
 1717415100681, 0 
 1717415100682, 73 
 1717415100683, 26368 
 1717415100683, 29440 
 1717415100684, 28928 
 1717415100684, 22016 
 1717415100685, 14080 
 1717415100685, 17664 
 1717415100686, 24576 
 1717415100686, 21504 
 1717415100687, 19456 
 1717415100687, 23296 
 1717415100688, 24576 
 1717415100688, 24576 
 1717415100690, 29952 
 1717415100691, 34304 
 1717415100692, 35072 
 1717415100692, 32000 
 1717415100693, 24576 
 1717415100693, 18944 
 1717415100694, 18432 
 1717415100694, 14592 
 1717415100695, 6656 
 1717415100695, 3072 
 1717415100696, 3072 
 1717415100696, 2304 
 1717415100697, 0 
 1717415100697, -1024 
 1717415100698, 0 
 1717415100699, -4864 
 1717415100699, -11008 
 1717415100700, 12288 
 1717415100700, 65792 
 1717415100701, 102144 
 1717415100702, 78592 
 1717415100702, -17152 
 1717415100703, -113664 
 1717415100703, -113664 
 1717415100704, -58880 
 1717415100704, -38656 
 1717415100705, -39168 
 1717415100705, -35584 
 1717415100705, -33024 
 1717415100706, -32000 
 1717415100706, -26880 
 1717415100707, -24576 
 1717415100707, -22528 
 1717415100708, -18432 
 1717415100709, -12800 
 1717415100709, -5376 
 1717415100710, 4096 
 1717415100710, 9728 
 1717415100712, 14080 
 1717415100712, 24576 
 1717415100713, 33792 
 1717415100713, 35584 
 1717415100714, 35072 
 1717415100714, 35584 
 1717415100715, 35584 
 1717415100715, 32000 
 1717415100716, 23808 
 1717415100716, 14592 
 1717415100717, 9728 
 1717415100718, 7168 
 1717415100718, -1792 
 1717415100719, -15360 
 1717415100719, -20224 
 1717415100719, -20224 
 1717415100720, -26368 
 1717415101296, 1 
 1717415101296, 73 
 1717415101296, 0 
 1717415101297, 73 
 1717415101298, -98304 
 1717415101298, -110592 
 1717415101299, -124928 
 1717415101299, -138496 
 1717415101300, -143872 
 1717415101300, -143360 
 1717415101300, -145152 
 1717415101301, -150784 
 1717415101301, -150784 
 1717415101302, -150016 
 1717415101303, -156928 
 1717415101303, -164352 
 1717415101304, -165376 
 1717415101304, -172800 
 1717415101305, -185856 
 1717415101305, -192512 
 1717415101306, -195072 
 1717415101306, -201728 
 1717415101307, -210432 
 1717415101307, -214016 
 1717415101308, -214784 
 1717415101308, -217088 
 1717415101309, -216576 
 1717415101309, -207872 
 1717415101310, -199424 
 1717415101310, -193280 
 1717415101310, -181504 
 1717415101311, -170496 
 1717415101311, -168448 
 1717415101312, -163072 
 1717415101313, -153856 
 1717415101313, -150784 
 1717415101314, -147712 
 1717415101314, -143360 
 1717415101315, -147712 
 1717415101315, -154368 
 1717415101316, -155648 
 1717415101316, -156160 
 1717415101317, -160512 
 1717415101317, -161792 
 1717415101318, -136448 
 1717415101318, -80640 
 1717415101318, -34304 
 1717415101319, -49664 
 1717415101319, -150016 
 1717415101320, -252928 
 1717415101320, -253440 
 1717415101320, -201728 
 1717415101321, -185856 
 1717415101321, -190720 
 1717415101322, -192512 
 1717415101323, -195072 
 1717415101323, -193280 
 1717415101324, -188160 
 1717415101324, -193792 
 1717415101325, -209152 
 1717415101325, -217856 
 1717415101326, -212224 
 1717415101326, -204800 
 1717415101326, -200448 
 1717415101327, -191232 
 1717415101327, -185088 
 1717415101328, -198656 
 1717415101328, -212992 
 1717415101329, -204288 
 1717415101329, -192512 
 1717415101329, -203520 
 1717415101774, 1 
 1717415101774, 73 
 1717415101775, 0 
 1717415101775, 73 
 1717415101776, -227072 
 1717415101776, -234496 
 1717415101777, -248576 
 1717415101777, -252928 
 1717415101778, -252928 
 1717415101778, -267776 
 1717415101779, -277504 
 1717415101779, -272640 
 1717415101780, -282368 
 1717415101780, -295424 
 1717415101781, -291584 
 1717415101781, -291584 
 1717415101782, -300288 
 1717415101783, -302848 
 1717415101783, -292352 
 1717415101784, -279296 
 1717415101784, -280576 
 1717415101784, -290560 
 1717415101785, -288512 
 1717415101785, -283136 
 1717415101786, -288512 
 1717415101786, -297216 
 1717415101787, -305152 
 1717415101787, -305920 
 1717415101788, -290560 
 1717415101788, -281088 
 1717415101789, -295424 
 1717415101790, -306944 
 1717415101790, -288000 
 1717415101790, -270848 
 1717415101790, -287488 
 1717415101792, -296704 
 1717415101792, -290560 
 1717415101793, -294656 
 1717415101793, -283136 
 1717415101796, -261632 
 1717415101797, -269568 
 1717415101798, -269568 
 1717415101798, -246784 
 1717415101799, -249088 
 1717415101799, -252160 
 1717415101800, -232704 
 1717415101800, -236800 
 1717415101801, -256512 
 1717415101801, -250368 
 1717415101802, -229376 
 1717415101802, -226304 
 1717415101803, -233216 
 1717415101803, -221440 
 1717415101804, -208640 
 1717415101804, -206848 
 1717415101804, -177664 
 1717415101805, -110592 
 1717415101805, -60928 
 1717415101806, -97792 
 1717415101806, -206080 
 1717415101806, -274944 
 1717415101807, -253440 
 1717415101808, -208640 
 1717415101808, -190720 
 1717415101809, -182784 
 1717415101809, -174080 
 1717415101810, -165376 
 1717415101810, -158208 
 1717415101810, -153856 
 1717415101811, -146432 
 1717415101811, -146944 
 1717415102384, 1 
 1717415102385, 73 
 1717415102385, 0 
 1717415102385, 73 
 1717415102386, -95232 
 1717415102386, -94720 
 1717415102387, -94720 
 1717415102388, -93440 
 1717415102388, -87808 
 1717415102388, -81152 
 1717415102389, -82432 
 1717415102389, -81152 
 1717415102390, -74240 
 1717415102390, -75008 
 1717415102390, -79360 
 1717415102390, -76800 
 1717415102391, -74240 
 1717415102392, -82432 
 1717415102393, -97792 
 1717415102393, -102656 
 1717415102394, -102656 
 1717415102394, -111872 
 1717415102395, -120576 
 1717415102395, -118016 
 1717415102396, -109568 
 1717415102396, -107520 
 1717415102397, -110592 
 1717415102397, -107008 
 1717415102398, -104448 
 1717415102398, -104448 
 1717415102399, -103936 
 1717415102399, -103424 
 1717415102400, -98304 
 1717415102400, -94720 
 1717415102400, -94720 
 1717415102401, -86784 
 1717415102401, -77568 
 1717415102402, -79360 
 1717415102403, -82944 
 1717415102403, -81152 
 1717415102404, -75520 
 1717415102404, -70144 
 1717415102405, -67584 
 1717415102406, -71936 
 1717415102406, -73216 
 1717415102407, -68096 
 1717415102407, -72448 
 1717415102408, -76800 
 1717415102408, -71168 
 1717415102409, -66304 
 1717415102409, -65792 
 1717415102410, -67584 
 1717415102410, -65792 
 1717415102410, -65024 
 1717415102411, -74240 
 1717415102411, -73728 
 1717415102412, -60160 
 1717415102413, -61440 
 1717415102413, -68864 
 1717415102414, -61440 
 1717415102414, -57856 
 1717415102415, -65024 
 1717415102415, -65792 
 1717415102416, -64512 
 1717415102417, -70656 
 1717415102417, -71168 
 1717415102418, -52224 
 1717415102418, -3584 
 1717415102419, 49664 
 1717415102419, 58368 
 1717415102420, -12800 
 1717415102946, 1 
 1717415102946, 73 
 1717415102947, 0 
 1717415102947, 73 
 1717415102948, -46080 
 1717415102948, -32512 
 1717415102949, -43520 
 1717415102949, -53504 
 1717415102950, -29440 
 1717415102950, -15360 
 1717415102950, -32512 
 1717415102951, -33792 
 1717415102952, -18432 
 1717415102952, -21504 
 1717415102952, -29952 
 1717415102953, -15360 
 1717415102954, 5376 
 1717415102954, 1024 
 1717415102955, -4864 
 1717415102955, 13312 
 1717415102956, 21504 
 1717415102956, 9216 
 1717415102957, 10240 
 1717415102958, 17152 
 1717415102958, 11008 
 1717415102959, 15360 
 1717415102959, 23296 
 1717415102960, 6656 
 1717415102960, -19456 
 1717415102961, -26880 
 1717415102962, -25856 
 1717415102962, -29440 
 1717415102963, -28928 
 1717415102963, -31232 
 1717415102964, -38144 
 1717415102964, -38656 
 1717415102965, -44800 
